Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
174,Iman Shumpert,SG,25,CLE,21,0,367,25,60,.417,13,34,.382,12,26,.462,.525,7,11,.636,10,37,47,17,10,3,13,36,70,shumpim01
175,Jonathon Simmons,SG,26,SAS,3,0,26,4,10,.400,2,3,.667,2,7,.286,.500,1,2,.500,3,1,4,2,2,0,1,4,11,simmojo02
176,Kyle Singler,SF,27,OKC,6,0,51,3,9,.333,2,4,.500,1,5,.200,.444,0,2,.000,1,6,7,0,1,0,0,4,8,singlky01
177,Marcus Smart,PG,21,BOS,6,1,193,22,60,.367,11,32,.344,11,28,.393,.458,17,21,.810,8,19,27,18,10,5,15,17,72,smartma01
178,J.R. Smith,SG,30,CLE,21,21,730,82,188,.436,65,151,.430,17,37,.459,.609,13,21,.619,7,60,67,29,26,5,11,55,242,smithjr01
179,Josh Smith,PF,30,HOU,4,0,38,6,13,.462,4,8,.500,2,5,.400,.615,0,2,.000,1,1,2,4,1,1,5,7,16,smithjo03
180,Marreese Speights,C,28,GSW,24,0,201,46,118,.390,18,43,.419,28,75,.373,.466,24,31,.774,15,32,47,11,3,8,20,43,134,speigma01
181,Lance Stephenson,SF,25,MEM,4,0,95,23,44,.523,2,5,.400,21,39,.538,.545,4,5,.800,1,5,6,7,1,0,3,10,52,stephla01
182,Amar'e Stoudemire,C,33,MIA,9,2,82,11,19,.579,0,0,,11,19,.579,.579,8,8,1.000,3,10,13,0,5,3,9,14,30,stoudam01
183,Rodney Stuckey,PG,29,IND,7,0,125,17,43,.395,5,10,.500,12,33,.364,.453,5,9,.556,1,14,15,14,4,1,6,9,44,stuckro01
184,Jared Sullinger,PF,23,BOS,6,2,81,13,42,.310,2,4,.500,11,38,.289,.333,3,4,.750,10,17,27,7,1,0,6,16,31,sullija01
185,Jeff Teague,PG,27,ATL,10,10,279,46,121,.380,9,36,.250,37,85,.435,.417,44,52,.846,3,16,19,62,6,2,25,30,145,teaguje01
186,Jason Terry,SG,38,HOU,5,0,124,13,38,.342,6,19,.316,7,19,.368,.421,3,3,1.000,1,10,11,6,2,1,3,13,35,terryja01
187,Isaiah Thomas,PG,26,BOS,6,6,220,47,119,.395,13,46,.283,34,73,.466,.450,38,47,.809,2,16,18,30,4,5,14,18,145,thomais02
188,Jason Thompson,C,29,TOR,10,0,55,4,9,.444,0,1,.000,4,8,.500,.444,0,3,.000,6,5,11,1,0,1,1,6,8,thompja02
189,Klay Thompson,SG,25,GSW,24,24,849,201,453,.444,98,232,.422,103,221,.466,.552,82,96,.854,15,73,88,54,26,9,47,53,582,thompkl01
190,Tristan Thompson,PF,24,CLE,21,21,622,49,93,.527,0,0,,49,93,.527,.527,42,73,.575,86,102,188,15,8,18,17,55,140,thomptr01
191,Anthony Tolliver,PF,30,DET,3,0,26,2,4,.500,0,2,.000,2,2,1.000,.500,0,0,,1,3,4,1,0,1,0,0,4,tollian01
192,Evan Turner,SG,27,BOS,6,4,214,31,85,.365,3,14,.214,28,71,.394,.382,14,18,.778,8,26,34,27,8,6,17,19,79,turneev01
193,Myles Turner,C,19,IND,7,4,197,33,71,.465,0,2,.000,33,69,.478,.465,6,9,.667,16,29,45,3,2,23,12,24,72,turnemy01
194,Jonas Valančiūnas,C,23,TOR,12,10,321,68,120,.567,0,0,,68,120,.567,.567,29,39,.744,48,81,129,11,10,14,18,32,165,valanjo01
195,Anderson Varejão,C,33,GSW,17,0,93,5,14,.357,0,0,,5,14,.357,.357,10,19,.526,12,9,21,13,2,2,2,17,20,varejan01
196,Charlie Villanueva,PF,31,DAL,4,0,20,3,12,.250,1,5,.200,2,7,.286,.292,2,2,1.000,0,2,2,1,0,0,1,2,9,villach01
197,Noah Vonleh,PF,20,POR,6,0,12,0,3,.000,0,0,,0,3,.000,.000,0,0,,1,3,4,2,2,0,0,1,0,vonleno01
198,Dwyane Wade,SG,34,MIA,14,14,473,119,254,.469,12,23,.522,107,231,.463,.492,50,64,.781,12,67,79,60,11,13,38,22,300,wadedw01
199,Dion Waiters,SG,24,OKC,18,0,491,55,132,.417,21,56,.375,34,76,.447,.496,20,30,.667,6,41,47,42,10,3,20,42,151,waitedi01
200,Kemba Walker,PG,25,CHO,7,7,260,56,153,.366,14,43,.326,42,110,.382,.412,33,35,.943,3,18,21,28,9,4,12,10,159,walkeke02
201,Briante Weber,PG,23,MIA,2,0,6,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,1,1,0,0,1,0,weberbr01
202,David West,PF,35,SAS,10,0,176,25,55,.455,3,6,.500,22,49,.449,.482,5,9,.556,13,24,37,13,6,7,7,19,58,westda01
203,Russell Westbrook,PG,27,OKC,18,18,674,159,393,.405,34,105,.324,125,288,.434,.448,116,140,.829,41,83,124,198,46,2,78,43,468,westbru01
204,Hassan Whiteside,C,26,MIA,10,10,291,47,69,.681,0,0,,47,69,.681,.681,26,44,.591,26,83,109,3,8,28,13,34,120,whiteha01
205,C.J. Wilcox,SG,25,LAC,2,0,7,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,1,1,1,0,0,0,1,0,wilcocj01
206,Deron Williams,PG,31,DAL,3,3,49,6,18,.333,3,7,.429,3,11,.273,.417,0,0,,0,2,2,8,1,0,7,6,15,willide01
207,Marvin Williams,PF,29,CHO,7,7,228,14,51,.275,6,17,.353,8,34,.235,.333,2,4,.500,7,41,48,6,6,3,2,11,36,willima02
208,Mo Williams,PG,33,CLE,13,0,68,8,28,.286,3,13,.231,5,15,.333,.339,1,2,.500,0,6,6,3,4,0,10,8,20,willima01
209,Justise Winslow,SF,19,MIA,13,2,330,32,74,.432,5,18,.278,27,56,.482,.466,21,30,.700,17,46,63,8,8,4,12,35,90,winslju01
210,Delon Wright,PG,23,TOR,9,0,41,3,10,.300,0,1,.000,3,9,.333,.300,8,13,.615,1,3,4,3,3,0,2,2,14,wrighde01
211,Dorell Wright,SF,30,MIA,5,0,19,5,10,.500,2,5,.400,3,5,.600,.600,4,4,1.000,0,6,6,2,0,0,0,2,16,wrighdo01
212,James Young,SG,20,BOS,3,0,10,1,3,.333,0,1,.000,1,2,.500,.333,0,0,,0,0,0,0,0,0,1,1,2,youngja01
213,Joe Young,PG,23,IND,4,0,10,3,8,.375,1,4,.250,2,4,.500,.438,2,2,1.000,0,1,1,1,0,0,2,3,9,youngjo01
214,Cody Zeller,C,23,CHO,7,2,137,21,38,.553,0,0,,21,38,.553,.553,17,21,.810,9,28,37,2,1,3,7,20,59,zelleco01
215,Tyler Zeller,C,26,BOS,3,0,38,7,15,.467,0,0,,7,15,.467,.467,4,6,.667,4,11,15,2,0,2,2,1,18,zellety01
